icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,snapshot_time,speed_ms,speed_kmh,speed_anomaly,altitude_diff,altitude_anomaly,is_climbing,is_descending,vertical_rate_abs,vertical_anomaly,lat_bin,lon_bin
c01729,ACA986,Canada,2026-04-29 13:24:00+00:00,1777469041,-77.2451,39.8749,11887.2,False,269.33,151.48,0.0,,12054.84,2235.0,False,0,2026-04-29 13:24:01+00:00,269.33,969.588,0,-167.63999999999942,0,0,0,0.0,0,13,9
75047c,AXM5125,Malaysia,2026-04-29 13:19:42+00:00,1777468782,101.783,2.5806,830.58,False,91.46,325.77,1.95,,853.44,,False,0,2026-04-29 13:24:01+00:00,91.46,329.256,0,-22.860000000000014,0,1,0,1.95,0,7,28
4b1b9d,HBKLX,Switzerland,2026-04-29 13:24:00+00:00,1777469041,6.6614,46.4636,1432.56,False,56.4,104.8,-0.33,,1524.0,7000.0,False,0,2026-04-29 13:24:01+00:00,56.4,203.04,0,-91.44000000000005,0,0,1,0.33,0,14,18
4074c9,ETP103,United Kingdom,2026-04-29 13:24:01+00:00,1777469041,-2.5064,51.189,3817.62,False,139.64,185.92,2.28,,3962.4,2603.0,False,0,2026-04-29 13:24:01+00:00,139.64,502.70399999999995,0,-144.7800000000002,0,1,0,2.28,0,14,17
c01723,ACA922,Canada,2026-04-29 13:24:00+00:00,1777469041,-78.2152,40.1651,11582.4,False,204.21,197.29,0.0,,11734.8,137.0,False,0,2026-04-29 13:24:01+00:00,204.21,735.1560000000001,0,-152.39999999999964,0,0,0,0.0,0,13,9
ac4c21,SWA3738,United States,2026-04-29 13:24:01+00:00,1777469041,-119.1421,35.3088,12496.8,False,240.25,126.99,0.0,,12786.36,3373.0,False,0,2026-04-29 13:24:01+00:00,240.25,864.9,0,-289.5600000000013,0,0,0,0.0,0,12,5
a44548,DAL1598,United States,2026-04-29 13:24:00+00:00,1777469041,-121.5801,36.8251,7010.4,False,241.7,132.93,0.0,,7200.9,3366.0,False,0,2026-04-29 13:24:01+00:00,241.7,870.12,0,-190.5,0,0,0,0.0,0,12,5
aa883e,ENY3953,United States,2026-04-29 13:21:23+00:00,1777468883,-87.9371,42.0028,259.08,False,71.51,90.0,-3.25,,297.18,,False,0,2026-04-29 13:24:01+00:00,71.51,257.43600000000004,0,-38.10000000000002,0,0,1,3.25,0,13,8
a7086c,N552SC,United States,2026-04-29 13:23:58+00:00,1777469041,-87.406,33.8953,7696.2,False,187.7,356.07,6.18,,7962.9,,False,0,2026-04-29 13:24:01+00:00,187.7,675.72,0,-266.6999999999998,0,1,0,6.18,0,12,8
39b415,CALIBRA,France,2026-04-29 13:24:00+00:00,1777469041,1.0565,49.3088,1493.52,False,88.77,45.94,0.0,,1584.96,6144.0,False,0,2026-04-29 13:24:01+00:00,88.77,319.572,0,-91.44000000000005,0,0,0,0.0,0,14,17
75044b,MAS3,Malaysia,2026-04-29 13:24:00+00:00,1777469040,37.2001,41.2184,11887.2,False,267.31,95.74,0.0,,11887.2,5102.0,False,0,2026-04-29 13:24:01+00:00,267.31,962.316,0,0.0,0,0,0,0.0,0,13,21
c0173e,ACA873,Canada,2026-04-29 13:24:00+00:00,1777469041,-5.03,49.8993,10363.2,False,267.53,304.03,0.0,,10424.16,5613.0,False,0,2026-04-29 13:24:01+00:00,267.53,963.108,0,-60.95999999999913,0,0,0,0.0,0,14,17
75044e,MAS4,Malaysia,2026-04-29 13:24:01+00:00,1777469041,23.3905,45.6511,12192.0,False,224.3,299.09,0.0,,12184.38,2674.0,False,0,2026-04-29 13:24:01+00:00,224.3,807.48,0,7.6200000000008,0,0,0,0.0,0,14,20
4074b8,EZY28ZU,United Kingdom,2026-04-29 13:24:00+00:00,1777469040,-0.6834,51.8405,1089.66,False,84.27,107.77,-2.28,,1226.82,1402.0,False,0,2026-04-29 13:24:01+00:00,84.27,303.372,0,-137.15999999999985,0,0,1,2.28,0,15,17
ab93b7,N845PF,United States,2026-04-29 13:24:00+00:00,1777469041,-90.1294,34.7431,13106.4,False,184.08,314.32,-0.33,,13472.16,3153.0,False,0,2026-04-29 13:24:01+00:00,184.08,662.6880000000001,0,-365.7600000000002,1,0,1,0.33,0,12,8
780e84,CES2003,China,2026-04-29 13:21:04+00:00,1777469001,126.3787,37.1355,2072.64,False,111.81,110.19,-5.2,,2148.84,5146.0,False,0,2026-04-29 13:24:01+00:00,111.81,402.516,0,-76.20000000000027,0,0,1,5.2,0,12,30
4074b5,EZY45AH,United Kingdom,2026-04-29 13:24:00+00:00,1777469041,1.1113,52.1576,4343.4,False,202.94,282.59,-4.88,,4511.04,3126.0,False,0,2026-04-29 13:24:01+00:00,202.94,730.5840000000001,0,-167.64000000000033,0,0,1,4.88,0,15,18
ac16bb,SWA4213,United States,2026-04-29 13:24:00+00:00,1777469040,-121.6574,37.275,8671.56,False,225.46,104.13,10.08,,8877.3,3344.0,False,0,2026-04-29 13:24:01+00:00,225.46,811.6560000000001,0,-205.73999999999978,0,1,0,10.08,0,12,5
750457,AXM6416,Malaysia,2026-04-29 13:20:15+00:00,1777468816,100.6034,4.2417,5730.24,False,222.04,332.54,-9.75,,6118.86,,False,0,2026-04-29 13:24:01+00:00,222.04,799.3439999999999,0,-388.6199999999999,0,0,1,9.75,0,7,28
c01754,ACA1370,Canada,2026-04-29 13:24:00+00:00,1777469040,-80.5935,40.8403,11582.4,False,218.85,192.08,0.33,,11673.84,540.0,False,0,2026-04-29 13:24:01+00:00,218.85,787.86,0,-91.44000000000051,0,1,0,0.33,0,13,9
750458,AXM47,Malaysia,2026-04-29 13:24:00+00:00,1777469040,100.0085,3.4568,8199.12,False,231.07,282.21,5.85,,8740.14,,False,0,2026-04-29 13:24:01+00:00,231.07,831.852,0,-541.0199999999986,0,1,0,5.85,0,7,28
300860,IOZZM,Italy,2026-04-29 13:24:00+00:00,1777469040,11.5458,44.4862,121.92,False,31.9,127.79,-4.55,,205.74,7000.0,False,0,2026-04-29 13:24:01+00:00,31.9,114.84,0,-83.82000000000001,0,0,1,4.55,0,13,19
8966cf,ETD47B,United Arab Emirates,2026-04-29 13:24:00+00:00,1777469041,-74.3129,40.8436,11582.4,False,201.02,231.55,0.0,,11711.94,6710.0,False,0,2026-04-29 13:24:01+00:00,201.02,723.672,0,-129.54000000000087,0,0,0,0.0,0,13,10
396448,AFR832,France,2026-04-29 13:24:00+00:00,1777469041,-2.8086,40.619,10675.62,False,221.57,207.22,0.0,,10858.5,7632.0,False,0,2026-04-29 13:24:01+00:00,221.57,797.652,0,-182.8799999999992,0,0,0,0.0,0,13,17
8966ce,ETD13,United Arab Emirates,2026-04-29 13:24:01+00:00,1777469041,-3.0762,51.8717,10972.8,False,275.97,279.55,0.33,,11094.72,7544.0,False,0,2026-04-29 13:24:01+00:00,275.97,993.4920000000001,0,-121.92000000000007,0,1,0,0.33,0,15,17
a81517,N62NG,United States,2026-04-29 13:24:01+00:00,1777469041,-91.2031,38.9439,2682.24,False,151.13,101.39,-7.48,,2682.24,,False,0,2026-04-29 13:24:01+00:00,151.13,544.068,0,0.0,0,0,1,7.48,0,13,8
750467,AXM5227,Malaysia,2026-04-29 13:24:01+00:00,1777469041,102.4228,2.6738,5715.0,False,196.02,243.17,-10.4,,6111.24,,False,0,2026-04-29 13:24:01+00:00,196.02,705.672,0,-396.2399999999998,0,0,1,10.4,0,7,28
45a256,NHD207,Denmark,2026-04-29 13:22:26+00:00,1777468950,13.5042,55.0884,480.06,False,82.87,91.78,0.0,,647.7,6266.0,False,0,2026-04-29 13:24:01+00:00,82.87,298.33200000000005,0,-167.64000000000004,0,0,0,0.0,0,15,19
070000,6VAIC,Senegal,2026-04-29 13:24:00+00:00,1777469040,-17.4374,14.8272,830.58,False,76.76,224.73,-2.6,,861.06,,False,0,2026-04-29 13:24:01+00:00,76.76,276.336,0,-30.479999999999905,0,0,1,2.6,0,9,16
300831,ICEPW,Italy,2026-04-29 13:24:00+00:00,1777469040,12.5389,43.1225,457.2,False,42.5,173.05,2.93,,563.88,,False,0,2026-04-29 13:24:01+00:00,42.5,153.0,0,-106.68,0,1,0,2.93,0,13,19
ac4c44,SWA2519,United States,2026-04-29 13:24:01+00:00,1777469041,-86.2484,34.7362,11643.36,False,194.32,313.5,-4.55,,12039.6,2627.0,False,0,2026-04-29 13:24:01+00:00,194.32,699.552,0,-396.2399999999998,0,0,1,4.55,0,12,8
780e8f,CBJ326,China,2026-04-29 13:24:00+00:00,1777469040,124.6259,37.3854,9174.48,False,198.14,268.36,0.0,,9425.94,4134.0,False,0,2026-04-29 13:24:01+00:00,198.14,713.304,0,-251.46000000000095,0,0,0,0.0,0,12,30
300834,INRGY,Italy,2026-04-29 13:24:00+00:00,1777469040,9.1783,45.5573,426.72,False,36.82,352.78,-2.93,,533.4,7000.0,False,0,2026-04-29 13:24:01+00:00,36.82,132.552,0,-106.67999999999995,0,0,1,2.93,0,14,18
ac16da,SWA673,United States,2026-04-29 13:24:01+00:00,1777469041,-83.9065,38.5446,11277.6,False,276.72,108.2,0.33,,11475.72,333.0,False,0,2026-04-29 13:24:01+00:00,276.72,996.1920000000001,0,-198.11999999999898,0,1,0,0.33,0,12,9
aad6ed,NDU98T,United States,2026-04-29 13:24:01+00:00,1777469041,-97.2982,47.9641,1318.26,False,56.36,275.76,-0.33,,1303.02,,False,0,2026-04-29 13:24:01+00:00,56.36,202.89600000000002,0,15.240000000000009,0,0,1,0.33,0,14,7
abf6d7,FDX5279,United States,2026-04-29 13:24:00+00:00,1777469041,11.8742,49.2738,10972.8,False,230.63,292.56,0.0,,11033.76,3211.0,False,0,2026-04-29 13:24:01+00:00,230.63,830.268,0,-60.960000000000946,0,0,0,0.0,0,14,19
ad7f3a,SKW4637,United States,2026-04-29 13:24:00+00:00,1777469040,-94.5722,29.7109,2735.58,False,143.55,326.99,-4.55,,2857.5,,False,0,2026-04-29 13:24:01+00:00,143.55,516.7800000000001,0,-121.92000000000007,0,0,1,4.55,0,11,8
750452,AXM5647,Malaysia,2026-04-29 13:24:01+00:00,1777469041,101.7575,2.4203,800.1,False,116.27,90.76,-0.65,,822.96,,False,0,2026-04-29 13:24:01+00:00,116.27,418.572,0,-22.860000000000014,0,0,1,0.65,0,7,28
300843,IZAPA,Italy,2026-04-29 13:24:00+00:00,1777469040,8.8669,45.7617,541.02,False,38.57,260.79,0.0,,624.84,7000.0,False,0,2026-04-29 13:24:01+00:00,38.57,138.852,0,-83.82000000000005,0,0,0,0.0,0,14,18
ab80b2,JRE840,United States,2026-04-29 13:24:01+00:00,1777469041,-89.1773,36.2914,13098.78,False,186.77,215.92,-0.65,,13365.48,,False,0,2026-04-29 13:24:01+00:00,186.77,672.3720000000001,0,-266.6999999999989,1,0,1,0.65,0,12,8
8966c7,ETD99P,United Arab Emirates,2026-04-29 13:23:55+00:00,1777469041,52.4419,23.1631,11887.2,False,272.22,86.21,-0.33,,12588.24,6402.0,False,0,2026-04-29 13:24:01+00:00,272.22,979.9920000000001,0,-701.039999999999,0,0,1,0.33,0,10,23
750449,MAS21,Malaysia,2026-04-29 13:24:00+00:00,1777469040,47.3353,40.6026,11887.2,False,265.61,92.0,0.0,,12009.12,657.0,False,0,2026-04-29 13:24:01+00:00,265.61,956.196,0,-121.92000000000007,0,0,0,0.0,0,13,22
ac4c67,SWA4520,United States,2026-04-29 13:24:01+00:00,1777469041,-91.8043,35.6914,11277.6,False,223.37,17.98,0.0,,11597.64,,False,0,2026-04-29 13:24:01+00:00,223.37,804.1320000000001,0,-320.03999999999905,0,0,0,0.0,0,12,8
395145,MOLOCH65,France,2026-04-29 13:24:01+00:00,1777469041,0.1077,45.692,1424.94,False,73.35,10.92,-1.95,,1470.66,,False,0,2026-04-29 13:24:01+00:00,73.35,264.06,0,-45.72000000000003,0,0,1,1.95,0,14,17
395144,MOLOCH81,France,2026-04-29 13:21:29+00:00,1777468896,-0.7839,45.9767,1470.66,False,70.94,50.89,-8.13,,1508.76,,False,0,2026-04-29 13:24:01+00:00,70.94,255.384,0,-38.09999999999991,0,0,1,8.13,0,14,17
395142,MOLOCH79,France,2026-04-29 13:23:59+00:00,1777469039,-0.6649,45.972,2164.08,False,39.72,216.57,7.48,,2232.66,,False,0,2026-04-29 13:24:01+00:00,39.72,142.992,0,-68.57999999999993,0,1,0,7.48,0,14,17
395147,MOLOCH89,France,2026-04-29 13:23:25+00:00,1777469005,-0.6706,46.0477,1798.32,False,63.39,54.25,1.63,,1851.66,,False,0,2026-04-29 13:24:01+00:00,63.39,228.204,0,-53.340000000000146,0,1,0,1.63,0,14,17
a6e81e,JLG544,United States,2026-04-29 13:24:00+00:00,1777469041,-85.9839,32.1495,12184.38,False,189.33,312.58,-0.65,,12633.96,1375.0,False,0,2026-04-29 13:24:01+00:00,189.33,681.5880000000001,0,-449.5799999999999,0,0,1,0.65,0,11,8
aac3f4,JBU87,United States,2026-04-29 13:24:00+00:00,1777469040,-80.6231,27.5493,8785.86,False,237.88,340.55,4.55,,9212.58,6133.0,False,0,2026-04-29 13:24:01+00:00,237.88,856.368,0,-426.71999999999935,0,1,0,4.55,0,11,9
750419,AXM123,Malaysia,2026-04-29 13:23:58+00:00,1777469038,113.5264,22.0605,3657.6,False,174.08,161.03,0.33,,3840.48,,False,0,2026-04-29 13:24:01+00:00,174.08,626.6880000000001,0,-182.8800000000001,0,1,0,0.33,0,10,29
a7e0ff,N6068F,United States,2026-04-29 13:22:28+00:00,1777468950,-81.6423,29.3923,304.8,False,42.56,134.51,-0.33,,457.2,,False,0,2026-04-29 13:24:01+00:00,42.56,153.216,0,-152.39999999999998,0,0,1,0.33,0,11,9
abe3c8,SWA3635,United States,2026-04-29 13:24:00+00:00,1777469041,-87.8333,37.2264,8039.1,False,258.63,102.41,-10.08,,8229.6,,False,0,2026-04-29 13:24:01+00:00,258.63,931.068,0,-190.5,0,0,1,10.08,0,12,8
ac4c61,FTT3,United States,2026-04-29 13:24:01+00:00,1777469041,-81.5879,26.9069,1219.2,False,46.7,319.47,-1.95,,1242.06,1200.0,False,0,2026-04-29 13:24:01+00:00,46.7,168.12,0,-22.8599999999999,0,0,1,1.95,0,11,9
39b464,FHNDE,France,2026-04-29 13:24:00+00:00,1777469040,-1.5329,48.1293,487.68,False,35.03,60.05,2.6,,541.02,,False,0,2026-04-29 13:24:01+00:00,35.03,126.108,0,-53.339999999999975,0,1,0,2.6,0,14,17
ad23d5,DAL2471,United States,2026-04-29 13:24:01+00:00,1777469041,-88.3804,35.5399,9753.6,False,202.88,286.05,0.0,,10050.78,335.0,False,0,2026-04-29 13:24:01+00:00,202.88,730.368,0,-297.1800000000003,0,0,0,0.0,0,12,8
39514a,MOLOCH76,France,2026-04-29 13:21:33+00:00,1777468893,0.1265,45.9602,1706.88,False,76.39,351.87,-1.3,,1760.22,,False,0,2026-04-29 13:24:01+00:00,76.39,275.004,0,-53.33999999999992,0,0,1,1.3,0,14,17
0092e6,LNK301S,South Africa,2026-04-29 13:24:00+00:00,1777469040,27.2207,-25.2842,9570.72,False,253.38,154.89,-14.63,,10119.36,,False,0,2026-04-29 13:24:01+00:00,253.38,912.168,0,-548.6400000000012,0,0,1,14.63,0,2,20
3d9ce6,PTO912,Germany,2026-04-29 13:23:25+00:00,1777469006,12.7798,54.0772,624.84,False,70.03,319.17,-0.33,,807.72,,False,0,2026-04-29 13:24:01+00:00,70.03,252.108,0,-182.88,0,0,1,0.33,0,15,19
39514d,METAL85,France,2026-04-29 13:24:00+00:00,1777469040,-0.4705,45.6516,678.18,False,50.0,86.46,-2.28,,723.9,,False,0,2026-04-29 13:24:01+00:00,50.0,180.0,0,-45.72000000000003,0,0,1,2.28,0,14,17
47921c,NOZ4FE,Norway,2026-04-29 13:23:59+00:00,1777469040,11.5019,60.6384,7391.4,False,200.12,359.71,10.4,,7536.18,2504.0,False,0,2026-04-29 13:24:01+00:00,200.12,720.432,0,-144.78000000000065,0,1,0,10.4,0,16,19
479227,NOZ347,Norway,2026-04-29 13:24:01+00:00,1777469041,12.6416,65.0491,10972.8,False,245.06,194.59,0.0,,11003.28,1274.0,False,0,2026-04-29 13:24:01+00:00,245.06,882.216,0,-30.480000000001382,0,0,0,0.0,0,17,19
0092de,ZUFTF,South Africa,2026-04-29 13:24:00+00:00,1777469040,18.3916,-33.7331,548.64,False,48.57,216.38,-0.33,,624.84,,False,0,2026-04-29 13:24:01+00:00,48.57,174.852,0,-76.20000000000005,0,0,1,0.33,0,1,19
ac03f2,ASH6146,United States,2026-04-29 13:19:31+00:00,1777468771,-95.3008,29.9936,167.64,False,72.55,268.78,-3.58,,160.02,6604.0,True,0,2026-04-29 13:24:01+00:00,72.55,261.18,0,7.619999999999976,0,0,1,3.58,0,11,8
ad6c3b,AAL2898,United States,2026-04-29 13:24:00+00:00,1777469041,-87.9482,42.1109,1524.0,False,138.12,318.47,0.0,,1478.28,5645.0,False,0,2026-04-29 13:24:01+00:00,138.12,497.232,0,45.72000000000003,0,0,0,0.0,0,13,8
adbcf5,N9844S,United States,2026-04-29 13:24:01+00:00,1777469041,-81.4129,26.4949,2583.18,False,54.21,184.9,0.0,,2674.62,1200.0,False,0,2026-04-29 13:24:01+00:00,54.21,195.156,0,-91.44000000000005,0,0,0,0.0,0,11,9
a0c4a1,FDX657,United States,2026-04-29 13:24:00+00:00,1777469041,-77.2388,39.6773,11582.4,False,186.17,238.33,0.0,,11750.04,2154.0,False,0,2026-04-29 13:24:01+00:00,186.17,670.212,0,-167.64000000000124,0,0,0,0.0,0,13,9
485dd7,PH1631,Kingdom of the Netherlands,2026-04-29 13:24:00+00:00,1777469040,5.8955,52.0719,944.88,False,23.75,162.35,-0.33,,,7000.0,False,0,2026-04-29 13:24:01+00:00,23.75,85.5,1,,0,0,1,0.33,0,15,18
a36d03,,United States,2026-04-29 13:24:01+00:00,1777469041,-81.7529,26.1658,228.6,False,51.08,71.2,4.55,,243.84,,False,0,2026-04-29 13:24:01+00:00,51.08,183.888,0,-15.240000000000009,0,1,0,4.55,0,10,9
4cafc3,RYR1RH,Ireland,2026-04-29 13:24:01+00:00,1777469041,10.3987,42.7331,4899.66,False,173.43,342.21,-6.18,,5074.92,,False,0,2026-04-29 13:24:01+00:00,173.43,624.3480000000001,0,-175.26000000000022,0,0,1,6.18,0,13,18
4cafc4,RYR611A,Ireland,2026-04-29 13:24:01+00:00,1777469041,4.4231,51.4996,3429.0,False,157.05,58.39,-7.48,,3596.64,1000.0,False,0,2026-04-29 13:24:01+00:00,157.05,565.3800000000001,0,-167.63999999999987,0,0,1,7.48,0,15,18
4cafc0,RYR35TJ,Ireland,2026-04-29 13:20:43+00:00,1777468843,2.6737,39.5296,228.6,False,83.11,58.67,-3.9,,381.0,1166.0,False,0,2026-04-29 13:24:01+00:00,83.11,299.196,0,-152.4,0,0,1,3.9,0,13,18
48ada8,LOT3FA,Poland,2026-04-29 13:24:00+00:00,1777469040,21.6888,49.593,10058.4,False,240.88,173.25,-0.33,,9867.9,1000.0,False,0,2026-04-29 13:24:01+00:00,240.88,867.168,0,190.5,0,0,1,0.33,0,14,20
48ada9,LOT6YM,Poland,2026-04-29 13:24:01+00:00,1777469041,20.3928,50.8533,6400.8,False,187.99,23.55,-0.33,,6301.74,1000.0,False,0,2026-04-29 13:24:01+00:00,187.99,676.764,0,99.0600000000004,0,0,1,0.33,0,14,19
48ada6,LOT2NH,Poland,2026-04-29 13:24:00+00:00,1777469040,20.1581,51.0446,7734.3,False,206.64,191.93,4.88,,7559.04,5553.0,False,0,2026-04-29 13:24:01+00:00,206.64,743.904,0,175.26000000000022,0,1,0,4.88,0,14,19
0c21ae,DAE1320,Panama,2026-04-29 13:23:29+00:00,1777469009,-62.5643,10.6653,5951.22,False,166.55,93.9,-8.13,,6408.42,,False,0,2026-04-29 13:24:01+00:00,166.55,599.58,0,-457.1999999999998,0,0,1,8.13,0,8,11
48ada3,LOT2PJ,Poland,2026-04-29 13:24:01+00:00,1777469041,16.2192,52.5087,11277.6,False,224.47,92.23,0.0,,11239.5,1000.0,False,0,2026-04-29 13:24:01+00:00,224.47,808.092,0,38.100000000000364,0,0,0,0.0,0,15,19
a087fd,SKW5249,United States,2026-04-29 13:24:00+00:00,1777469040,-91.5927,40.5415,10058.4,False,253.37,69.06,0.0,,10066.02,,False,0,2026-04-29 13:24:01+00:00,253.37,912.1320000000001,0,-7.6200000000008,0,0,0,0.0,0,13,8
4cafce,SAS55H,Ireland,2026-04-29 13:24:00+00:00,1777469040,19.0191,47.0357,11582.4,False,210.2,347.56,-0.33,,11582.4,4243.0,False,0,2026-04-29 13:24:01+00:00,210.2,756.72,0,0.0,0,0,1,0.33,0,14,19
780f11,CSN6037,China,2026-04-29 13:22:55+00:00,1777468983,85.5229,24.9155,10972.8,False,229.35,234.96,0.0,,11506.2,2446.0,False,0,2026-04-29 13:24:01+00:00,229.35,825.66,0,-533.4000000000015,0,0,0,0.0,0,10,26
a00d5b,AAL2915,United States,2026-04-29 13:24:01+00:00,1777469041,-83.4698,43.2894,10355.58,False,213.05,279.03,0.0,,10279.38,7174.0,False,0,2026-04-29 13:24:01+00:00,213.05,766.98,0,76.20000000000073,0,0,0,0.0,0,13,9
4cafd2,RYR158V,Ireland,2026-04-29 13:24:00+00:00,1777469041,-3.3746,40.4171,2697.48,False,136.42,84.59,16.58,,2758.44,1000.0,False,0,2026-04-29 13:24:01+00:00,136.42,491.11199999999997,0,-60.960000000000036,0,1,0,16.58,0,13,17
4ab345,SCQ74M,Sweden,2026-04-29 13:24:00+00:00,1777469040,9.4068,59.1243,518.16,False,45.33,260.86,6.83,,685.8,5170.0,False,0,2026-04-29 13:24:01+00:00,45.33,163.188,0,-167.64,0,1,0,6.83,0,16,18
4cafd3,RYR5TP,Ireland,2026-04-29 13:24:01+00:00,1777469041,-7.7348,52.1576,9037.32,False,190.78,36.0,-5.2,,9151.62,,False,0,2026-04-29 13:24:01+00:00,190.78,686.808,0,-114.30000000000109,0,0,1,5.2,0,15,17
400f02,EZY95AM,United Kingdom,2026-04-29 13:24:01+00:00,1777469041,-3.3291,52.4872,5593.08,False,191.93,8.48,-10.4,,5775.96,1230.0,False,0,2026-04-29 13:24:01+00:00,191.93,690.9480000000001,0,-182.8800000000001,0,0,1,10.4,0,15,17
717c85,SVA196,Saudi Arabia,2026-04-29 13:24:00+00:00,1777469041,25.9757,35.7258,10668.0,False,257.45,147.48,0.0,,10934.7,7432.0,False,0,2026-04-29 13:24:01+00:00,257.45,926.8199999999999,0,-266.7000000000007,0,0,0,0.0,0,12,20
a80287,NKS2204,United States,2026-04-29 13:24:00+00:00,1777469040,-85.4369,40.2377,7947.66,False,207.61,321.54,-4.88,,7993.38,1160.0,False,0,2026-04-29 13:24:01+00:00,207.61,747.3960000000001,0,-45.720000000000255,0,0,1,4.88,0,13,9
405193,GCENB,United Kingdom,2026-04-29 13:24:00+00:00,1777469041,-3.399,56.4379,76.2,False,28.1,113.75,-0.33,,289.56,7000.0,False,0,2026-04-29 13:24:01+00:00,28.1,101.16000000000001,0,-213.36,0,0,1,0.33,0,15,17
ae2050,BELLS37,United States,2026-04-29 13:22:26+00:00,1777468946,-85.541,31.2381,251.46,False,33.2,192.53,-2.28,,289.56,,False,0,2026-04-29 13:24:01+00:00,33.2,119.52000000000001,0,-38.099999999999994,0,0,1,2.28,0,11,9
0c21a0,DAE5232,Panama,2026-04-29 13:24:01+00:00,1777469041,-82.1393,13.0308,9753.6,False,241.48,15.19,0.0,,10378.44,,False,0,2026-04-29 13:24:01+00:00,241.48,869.328,0,-624.8400000000001,0,0,0,0.0,0,8,9
0c21a3,CMP389,Panama,2026-04-29 13:22:41+00:00,1777469009,-90.5308,14.573,1676.4,False,91.41,11.69,15.28,,1752.6,4743.0,False,0,2026-04-29 13:24:01+00:00,91.41,329.076,0,-76.19999999999982,0,1,0,15.28,0,9,8
009211,ZSFHH,South Africa,2026-04-29 13:21:28+00:00,1777468888,27.5216,-25.919,1737.36,False,44.92,159.9,-4.88,,1859.28,,False,0,2026-04-29 13:24:01+00:00,44.92,161.71200000000002,0,-121.92000000000007,0,0,1,4.88,0,2,20
aa637b,N769FG,United States,2026-04-29 13:24:01+00:00,1777469041,-74.8149,40.0954,739.14,False,45.41,184.55,-0.33,,716.28,,False,0,2026-04-29 13:24:01+00:00,45.41,163.476,0,22.860000000000014,0,0,1,0.33,0,13,10
4cafb3,RYR2MP,Ireland,2026-04-29 13:24:00+00:00,1777469040,-1.7052,41.847,10363.2,False,245.04,47.47,0.0,,10538.46,4546.0,False,0,2026-04-29 13:24:01+00:00,245.04,882.144,0,-175.2599999999984,0,0,0,0.0,0,13,17
4cafb4,RYR10UB,Ireland,2026-04-29 13:24:00+00:00,1777469040,-9.8607,40.4238,8610.6,False,199.04,33.94,-6.83,,8709.66,4403.0,False,0,2026-04-29 13:24:01+00:00,199.04,716.544,0,-99.05999999999949,0,0,1,6.83,0,13,16
c03a90,WEN3401,Canada,2026-04-29 13:24:00+00:00,1777469041,-122.7431,53.3488,5303.52,False,156.91,190.39,6.83,,5387.34,,False,0,2026-04-29 13:24:01+00:00,156.91,564.876,0,-83.81999999999971,0,1,0,6.83,0,15,5
abc07b,SWA2296,United States,2026-04-29 13:24:01+00:00,1777469041,-90.1328,34.9231,10058.4,False,259.49,53.22,-0.33,,10386.06,4064.0,False,0,2026-04-29 13:24:01+00:00,259.49,934.1640000000001,0,-327.65999999999985,0,0,1,0.33,0,12,8
a8aba2,NDU58,United States,2026-04-29 13:24:00+00:00,1777469040,-96.6478,47.6224,1051.56,False,41.21,267.14,0.65,,1043.94,,False,0,2026-04-29 13:24:01+00:00,41.21,148.356,0,7.619999999999891,0,1,0,0.65,0,14,7
c004e9,WJA1601,Canada,2026-04-29 13:24:01+00:00,1777469041,-87.746,37.9135,11582.4,False,193.02,323.34,0.0,,11772.9,6020.0,False,0,2026-04-29 13:24:01+00:00,193.02,694.8720000000001,0,-190.5,0,0,0,0.0,0,12,8
a23a28,UAL225,United States,2026-04-29 13:24:01+00:00,1777469041,-113.9003,40.7213,9448.8,False,241.52,87.44,0.0,,9540.24,7256.0,False,0,2026-04-29 13:24:01+00:00,241.52,869.4720000000001,0,-91.44000000000051,0,0,0,0.0,0,13,6
ae205c,MORPH16,United States,2026-04-29 13:24:00+00:00,1777469041,-85.5092,31.3712,426.72,False,49.47,135.0,-2.6,,449.58,,False,0,2026-04-29 13:24:01+00:00,49.47,178.092,0,-22.859999999999957,0,0,1,2.6,0,11,9
780f3c,CES554,China,2026-04-29 13:24:00+00:00,1777469040,14.6843,55.6567,10058.4,False,204.83,60.34,0.0,,10096.5,7554.0,False,0,2026-04-29 13:24:01+00:00,204.83,737.388,0,-38.100000000000364,0,0,0,0.0,0,15,19
a74eed,N570FG,United States,2026-04-29 13:22:42+00:00,1777468962,-74.8077,39.9429,22.86,False,33.44,179.12,-2.28,,38.1,,False,0,2026-04-29 13:24:01+00:00,33.44,120.384,0,-15.240000000000002,0,0,1,2.28,0,13,10
780f3a,CES220,China,2026-04-29 13:24:01+00:00,1777469041,11.1427,52.8283,9448.8,False,208.25,40.89,0.0,,9540.24,7644.0,False,0,2026-04-29 13:24:01+00:00,208.25,749.7,0,-91.44000000000051,0,0,0,0.0,0,15,19
ae2053,BELLS17,United States,2026-04-29 13:23:38+00:00,1777469018,-85.5604,31.2093,281.94,False,46.86,107.24,0.0,,297.18,,False,0,2026-04-29 13:24:01+00:00,46.86,168.696,0,-15.240000000000009,0,0,0,0.0,0,11,9
